Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	pharyngeal system development (GO:0060037)	1/17	0.0326505321055088	0.1154390036842644	0	0	32.80427631578947	112.25276043705767	TGFBR1
GO_Biological_Process_2021	brain development (GO:0007420)	2/150	0.0345481030125698	0.1154390036842644	0	0	7.236303871439007	24.35307612271938	COL4A1;SOX6
GO_Biological_Process_2021	regulation of cartilage development (GO:0061035)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	SOX6
GO_Biological_Process_2021	activin receptor signaling pathway (GO:0032924)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	TGFBR1
GO_Biological_Process_2021	insulin secretion (GO:0030073)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	NEUROD1
GO_Biological_Process_2021	response to cholesterol (GO:0070723)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	TGFBR1
GO_Biological_Process_2021	heart trabecula morphogenesis (GO:0061384)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	TGFBR1
GO_Biological_Process_2021	cardiac atrium morphogenesis (GO:0003209)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	NOTCH2
GO_Biological_Process_2021	negative regulation of striated muscle cell differentiation (GO:0051154)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	SOX6
GO_Biological_Process_2021	regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	IGFBP3
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	2/156	0.0371061469564954	0.1154390036842644	0	0	6.952263952263952	22.90056722350201	NEUROD1;TGFBR1
GO_Biological_Process_2021	negative regulation of axon extension involved in axon guidance (GO:0048843)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	SEMA6A
GO_Biological_Process_2021	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	BACH2
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	IGFBP3
GO_Biological_Process_2021	cardiac epithelial to mesenchymal transition (GO:0060317)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	TGFBR1
GO_Biological_Process_2021	oligodendrocyte differentiation (GO:0048709)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	SOX6
GO_Biological_Process_2021	regulation of programmed necrotic cell death (GO:0062098)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	PELI1
GO_Biological_Process_2021	regulation of protein modification by small protein conjugation or removal (GO:1903320)	1/20	0.0383035595748703	0.1154390036842644	0	0	27.62049861495845	90.10393439678076	TGFBR1
GO_Biological_Process_2021	positive regulation of positive chemotaxis (GO:0050927)	1/17	0.0326505321055088	0.1154390036842644	0	0	32.80427631578947	112.25276043705767	SCG2
GO_Biological_Process_2021	regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/19	0.0364228027645029	0.1154390036842644	0	0	29.156432748538013	96.58244018092805	SEMA6A
