mirna	Astrocyte	B_cell	CD4_T	CD8_T	Microglia	Monocyte	NK_cell	Oligodendrocyte	T_cell	Th17	Treg
hsa-miR-3167	0.0002323006046935916	8.331306889886037e-05	0.000853041943628341	0.0001295002002734691	0.0005966579192318022	0.00017181443399749696	0.00018981803441420197	0.0005293409922160208	0.0010341978631913662	0.0002052627969533205	0.0006824677111580968
hsa-miR-3168	9.85856786428485e-07	2.656772267073393e-06	2.3186464659374906e-06	3.085993284912547e-06	2.0470642994041555e-06	1.8430017689752276e-06	1.6122847910082783e-06	8.846989203448175e-07	2.1905213998252293e-06	2.422608304186724e-06	1.8269380461788387e-06
hsa-miR-3169	2.7691159630194306e-05	4.069790520588867e-06	3.141209890600294e-05	8.711069312994368e-06	5.628700819215737e-06	6.97929226589622e-06	2.395030969637446e-05	1.1646053280855995e-05	1.6296411558869295e-05	4.99512361784582e-06	1.6548183339182287e-05
hsa-miR-3170	2.391403995716246e-06	7.774398000037763e-06	1.1338039257680066e-05	2.4100852442643372e-06	2.9045638711977517e-06	3.365923703313456e-06	5.213160875428002e-06	1.4517993349727476e-06	5.651036190101877e-06	8.460239769192412e-06	2.099835910485126e-06
hsa-miR-3171	1.7349284462397918e-06	1.0725813126555295e-06	2.880105057556648e-06	3.3205321869900217e-06	2.6300235731469e-06	2.321713282071869e-06	2.1107171050971374e-06	1.1955864920309978e-06	2.9056532184768002e-06	2.306545866304077e-06	2.3357126792689087e-06
hsa-miR-3173-3p	2.474138000252424e-06	1.26579936932103e-06	1.5086804978636792e-06	9.079013580048922e-06	2.37173799177981e-06	2.2214824184629833e-06	2.035581701420597e-06	4.964858817402273e-06	2.1999601358402288e-06	3.36434573000588e-06	1.1979062719547073e-06
hsa-miR-3173-5p	1.6926211401369073e-06	1.6266465081571369e-06	2.2487088244815823e-06	5.59624004381476e-06	2.5891984023473924e-06	2.094430556098814e-06	1.8155922134610591e-06	1.5390932048831019e-06	1.1451081718405476e-06	2.8482400011853315e-06	1.8391107232673676e-06
hsa-miR-3174	1.594986656527908e-06	2.46210129262181e-06	1.6689806443537236e-06	2.9495222406694666e-06	2.3182217319117626e-06	1.7767557665138156e-06	1.422724039912282e-06	1.606962428013503e-06	2.3823981791792903e-06	2.2095384792919504e-06	2.488285417712177e-06
hsa-miR-3175	3.4307249734411016e-06	4.983700364391552e-06	8.782250006333925e-06	2.4180968466680497e-05	6.013995061948663e-06	1.2557883565023076e-05	1.2066098861396313e-05	6.522154762933496e-06	5.365823653846746e-06	1.319510192843154e-05	3.524733074300457e-06
hsa-miR-3176	1.3676804883289151e-05	5.061444426246453e-06	9.009212590171956e-06	2.2443069610744715e-05	3.312919034215156e-06	6.806160854466725e-06	7.290444045793265e-06	2.6288375920557883e-06	4.905518835585099e-06	9.135468644672073e-06	9.143095667241141e-06
hsa-miR-3177-3p	1.4489344835055817e-07	1.351544369754265e-07	1.51482240084988e-07	3.791457174884272e-07	7.288365111435269e-08	1.1449848358324743e-07	1.5547396969850524e-07	1.8524308131873113e-07	3.421686187721207e-07	9.052757832250791e-08	1.216950664684191e-07
hsa-miR-3177-5p	1.835583861975465e-05	2.3041031454340555e-05	3.740870306501165e-05	5.264339779387228e-05	3.6820172681473196e-05	1.8511484086047858e-05	1.8281652955920435e-05	6.365792796714231e-05	1.4174689567880705e-05	6.033409954397939e-05	3.758660750463605e-05
hsa-miR-3178	4.373490725129159e-08	4.866629055300109e-08	1.4935794467874075e-07	9.945347301254515e-08	8.791500505367367e-08	3.959097227834718e-08	1.0695431740259664e-07	3.559570060929218e-08	9.310630844083789e-08	1.0474789036152288e-07	1.5106387252217246e-07
hsa-miR-3179	1.8660231262401794e-06	3.2207899494096637e-06	2.895830903071328e-06	4.262108177499613e-06	2.338583499295055e-06	2.147522309314809e-06	3.590010237530805e-06	2.5864189865387743e-06	1.9633171177702025e-06	3.5632569961308036e-06	2.024130253630574e-06
hsa-miR-3180	2.166529611713486e-06	8.13984172509663e-07	2.974146582346293e-06	6.285229119384894e-07	5.434252443592413e-07	1.2511443401308497e-06	2.2617459762841463e-06	2.104622126353206e-06	1.3226159580881358e-06	1.6392403949794243e-06	1.8563341654953547e-06
hsa-miR-3180-3p	7.034179816400865e-06	9.78601519818767e-07	6.44479268885334e-06	9.457911573917954e-07	1.968223614312592e-06	2.1746541278844234e-06	1.3145075854481547e-06	4.776122295879759e-06	3.4292104373889742e-06	3.828782610071357e-06	2.129050244548125e-06
hsa-miR-3180-5p	3.9086393371690065e-05	7.329845175263472e-06	1.273905309062684e-05	8.970280032372102e-05	2.1906942492933013e-05	1.0913093319686595e-05	7.758463652862702e-06	2.3077178411767818e-05	2.108705484715756e-05	2.889798633987084e-05	8.590082870796323e-06
hsa-miR-3181	1.7384485317961662e-06	3.756884780159453e-06	4.350486051407643e-06	1.1048377928091213e-06	5.84314739171532e-06	5.746810529672075e-06	8.423956387559883e-06	1.6812113017294905e-06	9.608893378754146e-07	5.825128027936444e-06	1.1537124464666704e-06
hsa-miR-3182	1.2143394087615889e-05	1.3768692951998673e-05	1.1355387869116385e-05	2.077043791359756e-05	1.3305650099937338e-05	1.3626339750771876e-05	1.9256960513303056e-05	3.955361535190605e-06	1.4261277101468295e-05	1.2295789929339662e-05	1.4380182619788684e-05
hsa-miR-3183	1.1395032743166666e-05	2.294538717251271e-06	3.617733091232367e-05	3.224927922929055e-06	1.4956024642742705e-05	7.129163350327872e-06	4.136935604037717e-05	1.4386060684046242e-05	2.077105273201596e-05	1.575457281433046e-05	1.4637424101238139e-05
hsa-miR-3184-3p	3.3767860259104054e-06	6.050899173715152e-06	2.4751603632466868e-05	9.980713002732955e-06	7.008054581092438e-06	1.220283502334496e-05	1.8049806385533884e-05	5.461155524244532e-06	1.0246139027003665e-05	3.88070384360617e-06	2.4792852855171077e-05
hsa-miR-3184-5p	2.6098534362972714e-05	1.7519683751743287e-05	3.2307008950738236e-05	5.910153777222149e-05	2.0225219486746937e-05	1.5229439668473788e-05	5.3039679187349975e-05	1.3023646715737414e-05	1.5912137314444408e-05	2.9280376111273654e-05	2.398309516138397e-05
hsa-miR-3185	0.00019793579122051597	0.00013479910558089614	0.0001072279701475054	0.0003416833351366222	4.951451046508737e-05	3.7237798096612096e-05	0.00010630168253555894	1.555354356241878e-05	4.7771623940207064e-05	0.00010309884237358347	0.00012682907981798053
hsa-miR-3186-3p	7.171608444878075e-07	2.225804109912133e-06	5.945967131992802e-07	1.114188194151211e-06	9.741429494170006e-07	2.8125364224251825e-06	5.233373485680204e-07	1.5563890656267176e-06	1.4561951502400916e-06	1.1284871561656473e-06	4.3738937165471725e-06
hsa-miR-3186-5p	5.325572942638246e-07	5.790459454146912e-07	1.7544337538311083e-07	5.890254328733135e-07	5.31241312273778e-07	4.239009570028429e-07	3.533088488438807e-07	4.47587240159919e-07	1.8264837819970126e-07	7.009358569121105e-07	4.007530378657975e-07
hsa-miR-3187-3p	3.712307943715132e-06	4.857420208281837e-06	9.036909432325047e-06	1.1088403653047862e-06	7.26751568436157e-06	6.184192898217589e-06	1.9948552107962314e-06	1.9735850855795434e-06	1.647215412958758e-06	2.157291874027578e-06	2.9659199753950816e-06
hsa-miR-3187-5p	3.64863217328093e-06	1.0189874046773184e-05	4.88792920805281e-06	7.555833690275904e-06	1.6746338587836362e-05	1.2763390259351581e-05	3.262305881435168e-06	1.0391194336989429e-05	2.0636400677176425e-06	1.6508313365193317e-06	1.6966048406175105e-06
hsa-miR-3188	6.211320851434721e-06	3.6319893297331873e-06	5.958361271041213e-06	7.817780897312332e-06	3.7011907352280105e-06	4.778753009304637e-06	4.273969807400135e-06	6.617702638322953e-06	4.784039902006043e-06	3.3508076739963144e-06	1.9065896594838705e-06
hsa-miR-3189-3p	9.074557851818099e-07	5.596407959274075e-07	1.7669821090748883e-06	1.3334562254385673e-06	1.2942796274728607e-06	1.4327177950690384e-06	1.8471304201739258e-06	5.406361651694169e-07	2.0234108433214715e-06	1.689308533059375e-06	3.7177910598984454e-06
hsa-miR-3189-5p	6.409772140614223e-06	4.117740445508389e-06	7.862437087169383e-06	6.337578270176891e-06	1.0150979505851865e-05	1.0465601917530876e-05	3.3268402148678433e-06	5.026578037359286e-06	7.747496056254022e-06	3.1394572488352424e-06	5.12501264893217e-06
hsa-miR-3190-3p	1.2420127859513741e-05	4.079039172211196e-06	1.1600925063248724e-05	1.4242939869291149e-05	3.6362769151310204e-06	7.272431503224652e-06	4.883805559074972e-06	1.351463833998423e-05	9.390522791363765e-06	5.676226464856882e-06	9.222066182701383e-06
hsa-miR-3190-5p	1.0654182005964685e-05	1.262666773982346e-05	1.173498822026886e-05	1.3471738384396303e-05	7.616134553245502e-06	9.210074495058507e-06	8.470608918287326e-06	6.969757123442832e-06	8.312160389323253e-06	1.894057641038671e-05	9.104006494453643e-06
hsa-miR-3191-3p	1.5183611594693502e-06	2.925835133282817e-06	2.0058829250046983e-05	1.6405128917540424e-06	3.4557988328742795e-06	5.831529961142223e-06	9.45069950830657e-06	6.938506430742564e-06	1.8520936464483384e-06	2.871880951715866e-06	7.6223914220463485e-06
hsa-miR-3191-5p	9.063339348358568e-06	5.165649781702086e-06	6.729915639880346e-06	1.1297863238723949e-05	5.826950200571446e-06	2.7725391191779636e-06	5.54026792087825e-06	5.023914127377793e-06	9.190071978082415e-06	7.952487067086622e-06	7.413913408527151e-06
hsa-miR-3192-3p	1.6048998077167198e-05	9.24819687497802e-06	2.524620504118502e-05	3.508733061607927e-05	3.2577154343016446e-05	1.2122771295253187e-05	4.4866592361358926e-05	2.842632784449961e-05	1.2711468116322067e-05	3.8363083149306476e-05	1.7644160834606737e-05
hsa-miR-3192-5p	2.3571565179736353e-05	4.287853153073229e-05	0.00011128105688840151	0.0001323227334069088	4.2664607462938875e-05	0.00013755049440078437	2.3389844500343315e-05	3.3973698009504005e-05	0.00016396009596064687	3.604905941756442e-05	7.647486199857667e-05
hsa-miR-3194-3p	1.9467911442916375e-06	2.2003766844136408e-06	3.1051824862515787e-06	5.658396275975974e-06	1.954725348696229e-06	2.731180984483217e-06	8.7389926193282e-06	1.7122149529313901e-06	6.0023558035027236e-06	4.218472895445302e-06	2.090290763590019e-06
hsa-miR-3194-5p	7.087905032676645e-06	1.2689433788182214e-05	6.3441216298087966e-06	3.129683682345785e-05	8.88423983269604e-06	9.975867214961909e-06	6.141799531178549e-06	3.075286713283276e-06	2.5510869363642996e-06	4.06374874728499e-06	1.8554341068011126e-06
hsa-miR-3196	1.7357743899992784e-06	5.730813086302078e-07	2.66236247625784e-06	6.333569331218314e-07	5.306917501002317e-07	9.80607865130878e-07	1.2095588317606598e-06	1.8805460513249272e-06	1.2561216635731398e-06	1.3689159459318034e-06	9.993964340537786e-07
hsa-miR-3198	1.861465761976433e-06	4.327521310187876e-06	1.974557108042063e-06	1.094827166525647e-05	1.6922792838158784e-06	3.936975190299563e-06	5.881532615603646e-06	2.7445430532679893e-06	7.469788215530571e-06	4.807406185136642e-06	4.182366865279619e-06
hsa-miR-3199	7.764761903672479e-06	7.089942755555967e-06	1.308585524384398e-05	1.6015650544431992e-05	1.0084445420943666e-05	7.0518253778573126e-06	8.23406116978731e-06	7.247908797580749e-06	6.179281626828015e-06	6.114901225373615e-06	7.174241545726545e-06
hsa-miR-32-3p	1.36424596348661e-05	1.3845986359228846e-05	1.1873457879119087e-05	3.3778633223846555e-05	2.45001010625856e-05	2.4441613277303986e-05	7.8708080764045e-06	5.239196070760954e-06	1.4787397958571091e-05	2.248094097012654e-05	9.215119462169241e-06
hsa-miR-32-5p	7.133226608857512e-05	5.936096567893401e-05	0.0001767400244716555	0.0002612914831843227	0.0001191185147035867	9.339302778244019e-05	8.164981409208849e-05	0.00014082966663409024	5.289115506457165e-05	0.0002487173769623041	0.00011946523591177538
hsa-miR-3200-3p	0.0006591009441763163	0.0002466329315211624	0.0002548817137721926	0.0003369333571754396	0.0005188198992982507	7.39769238862209e-05	0.0007226335583254695	0.0009198003681376576	0.00020009707077406347	0.0012657358311116695	0.0007845980580896139
hsa-miR-3200-5p	8.794025234237779e-06	8.313519174407702e-06	1.0957878657791298e-05	1.9504150259308517e-05	2.6723490009317175e-05	1.6285935998894274e-05	7.4222216426278464e-06	1.8158079910790548e-05	1.5328168956330046e-05	1.463598346163053e-05	2.3643116946914233e-05
hsa-miR-3201	7.100579387042671e-05	4.753533721668646e-05	0.00021889939671382308	5.339474228094332e-05	0.00033427224843762815	8.092231291811913e-05	0.00013390353706199676	0.00019575716578401625	4.8190588131546974e-05	0.0005766444373875856	0.0005231464747339487
hsa-miR-3202	0.0011458939407020807	0.0007140904199331999	0.0004800518217962235	0.00017109651525970548	0.00014874289627186954	0.0004802420153282583	0.000561943743377924	0.0003100054746028036	0.0003725190763361752	0.00016461715858895332	0.00010319610737496987
hsa-miR-320a-3p	0.0001396367879351601	0.0001124830887420103	0.00011844836990348995	9.501728345640004e-05	0.00011139969137730077	8.318304026033729e-05	0.00038270754157565534	6.54338946333155e-05	0.0001515420590294525	0.00034892704570665956	6.897097046021372e-05
hsa-miR-320a-5p	6.11364739597775e-05	5.483465065481141e-05	0.00015883237938396633	7.738644490018487e-05	4.995708877686411e-05	6.499777373392135e-05	0.00010931846190942451	8.222008182201535e-05	1.4248715160647407e-05	0.0001560487726237625	8.732921560294926e-05
hsa-miR-320b	9.258427598979324e-05	7.486977119697258e-05	7.342415483435616e-05	2.9422199077089317e-05	3.455023033893667e-05	4.43656426796224e-05	0.00022561840887647122	5.278514072415419e-05	5.56310114916414e-05	0.0001546439598314464	2.3430986402672715e-05
hsa-miR-320c	5.802149826195091e-05	5.960737689747475e-05	4.8172925744438544e-05	3.495565761113539e-05	2.3859152861405164e-05	2.444081474095583e-05	0.00013850477989763021	2.8175538318464532e-05	4.0279403037857264e-05	0.0001146012800745666	1.89282072824426e-05
hsa-miR-320d	1.779045669536572e-05	2.015283826040104e-05	1.403517399012344e-05	2.5821824237937108e-05	1.0587627912173048e-05	6.214110271685058e-06	2.3511300241807476e-05	7.048662610031897e-06	1.8897155314334668e-05	4.1967694414779544e-05	1.9920724298572168e-05
hsa-miR-320e	5.949420028628083e-06	5.183017947274493e-06	8.916123988456093e-06	7.034085228951881e-06	2.7374317141948268e-06	1.9273488760518376e-06	3.7250492823659442e-06	2.5395747798029333e-06	4.757610895467224e-06	4.4423686631489545e-06	9.93839876173297e-06
hsa-miR-323a-3p	1.3339388715394307e-05	1.9275843442301266e-05	3.417311381781474e-05	6.48261047899723e-05	3.489532173261978e-05	1.7620493963477202e-05	3.3419011742807925e-05	3.136109444312751e-05	1.1918471500393935e-05	1.7004806068143807e-05	1.2286889614188112e-05
hsa-miR-323a-5p	2.577390114311129e-05	1.8872489818022586e-05	3.32390918629244e-05	1.682928814261686e-05	1.891982537927106e-05	1.628734935366083e-05	2.5866187570500188e-05	1.274566056963522e-05	1.3192908227210864e-05	5.224695632932708e-05	1.667382639425341e-05
hsa-miR-323b-3p	3.8255922163443756e-07	4.991128434994607e-07	9.857899385679048e-07	9.208213214151328e-07	7.408632995975495e-07	2.0051460580816638e-07	3.806285917562491e-07	3.46184094723867e-07	9.617674550099764e-07	1.038520949236954e-07	5.011914936403628e-07
hsa-miR-323b-5p	2.251900014016428e-06	5.067717211204581e-06	1.0555344488238916e-05	3.077057499467628e-06	2.686635525606107e-06	3.0661292385048e-06	4.9965929065365344e-06	1.345078885606199e-06	3.004184236488072e-06	4.887091563432477e-06	1.1844152822959586e-06
hsa-miR-324-3p	0.0005184895708225667	0.000582054490223527	0.0007462127250619233	0.0017750754486769438	0.00023247019271366298	0.00021876493701711297	0.0013963128440082073	0.0002940495905932039	0.0003475447010714561	0.000283544126432389	0.0005788811249658465
hsa-miR-324-5p	1.8704248816447944e-07	4.3346614120309823e-07	1.0753321788570247e-07	1.85010662789864e-07	9.546811696736768e-08	3.69239273823041e-07	6.99558995620464e-07	6.607419891224708e-07	1.347027449583038e-07	1.7633428228691628e-07	3.9435025200873497e-07
hsa-miR-325	9.295816028043191e-08	7.782968225455988e-08	1.5181694834609516e-07	5.0999254597172694e-08	8.88990072667184e-08	6.609008806890415e-08	8.01695492214094e-08	2.2563686030707686e-08	1.2888121148080245e-07	9.559511227053008e-08	1.180795408117774e-07
hsa-miR-326	1.234199862665264e-05	9.650261745264288e-06	1.7476611901656725e-05	1.10685832623858e-05	1.3651704648509622e-05	1.1761716450564563e-05	9.60368288360769e-06	8.848209290590603e-06	8.923637324187439e-06	1.0897533684328664e-05	1.744281325954944e-05
hsa-miR-328-3p	6.0850878071505576e-05	4.46300400653854e-05	6.212724110810086e-05	0.00013760507863480598	1.7590453353477642e-05	4.741740667668637e-06	5.565090759773739e-05	6.262432725634426e-05	2.536057581892237e-05	5.802296072943136e-05	2.6366258680354804e-05
hsa-miR-328-5p	3.3096905553975375e-06	2.727064838836668e-06	2.199450364059885e-06	3.97934672946576e-06	2.7109592792839976e-06	2.9287250526977004e-06	4.6334221224242356e-06	4.626030204235576e-06	2.5899289539665915e-06	3.980717337981332e-06	4.332819571573054e-06
hsa-miR-329-3p	2.590506255728542e-06	2.632826408444089e-06	5.2546151891874615e-06	2.595031446617213e-06	1.338798824690457e-06	3.16139403366833e-06	5.125651114212815e-06	4.342074589658296e-06	1.8849814296117984e-06	2.9376378734013997e-06	3.6362491755426163e-06
hsa-miR-329-5p	5.064444849267602e-06	4.0912746044341475e-06	1.2899746252514888e-05	1.173723012470873e-05	7.327204457396874e-06	5.579178832704201e-06	9.629151463741437e-06	1.7842875195128727e-06	9.729126759339124e-06	7.366434601863148e-06	6.856351774331415e-06
hsa-miR-330-3p	6.344929715851322e-05	5.957849498372525e-05	5.894536298001185e-05	0.00020769760885741562	2.1227933757472783e-05	1.831103872973472e-05	0.00014201369776856154	0.00010335742263123393	2.9640439606737345e-05	2.0002258679596707e-05	0.00010360327723901719
hsa-miR-330-5p	1.047718251356855e-05	4.95806489198003e-06	2.0282412151573226e-05	7.3731202974158805e-06	2.1989146262058057e-05	8.726923624635674e-06	7.635065230715554e-06	4.134853497816948e-06	1.196000084746629e-05	1.9237770175095648e-05	6.6895163399749435e-06
hsa-miR-331-3p	4.427136900631012e-06	1.0259645932819694e-05	1.5074267139425501e-05	3.600718855523155e-06	1.1485235518193804e-05	7.5654397733160295e-06	1.8444270608597435e-05	6.007613137626322e-06	3.0126343517622445e-06	1.540093398944009e-05	4.6292570914374664e-06
hsa-miR-331-5p	1.980946217372548e-05	1.0577382454357576e-05	2.9719234589720145e-05	1.9439245079411194e-05	9.04993066797033e-06	3.987358468293678e-06	1.3749273421126418e-05	8.71001338964561e-06	8.450777386315167e-06	9.857188160822261e-06	2.357325138291344e-05
hsa-miR-335-3p	4.14298519899603e-05	3.387083415873349e-05	6.040738298906945e-05	0.00015094598347786814	2.751359534158837e-05	2.1382569684647024e-05	4.726167026092298e-05	6.64330436848104e-05	6.827017932664603e-05	2.2984680981608108e-05	2.784941898426041e-05
hsa-miR-335-5p	6.530115570058115e-06	1.0702001418394502e-05	1.0081233995151706e-05	6.933668373676483e-06	8.404357686231378e-06	3.1439772101293784e-06	2.4554537958465517e-05	7.366366844507866e-06	1.2673841411015019e-05	3.2106302114698337e-06	2.3664451873628423e-06
